SNP.id	Chr	Pos	NonCoded.Allele	Coded.Allele	Beta	Se	Chi2	Log10BF	Coded.Af	Qual	ESampleSize	NGenes	Fmiss	Pval
null3_316	1	987	D	d	0.00783026	0.0139972	0.312946	-0.73098	0.3915	1	952.911	2	0	0.575878
null3_317	1	988	D	d	0.00476572	0.0149534	0.101572	-0.74793	0.328	1	881.664	2	0	0.749951
null3_318	1	989	d	D	-0.0426913	0.0632882	0.455022	-0.164757	0.988	1	47.424	2	0	0.49996
null3_319	1	990	d	D	0.0056762	0.0139171	0.166349	-0.764467	0.5195	1	998.479	2	0	0.683377
null3_320	1	991	D	d	0.00655498	0.0146268	0.200839	-0.736237	0.34925	1	909.098	2	0	0.654045
null3_321	1	992	d	D	-0.00601367	0.0186352	0.104138	-0.655587	0.84325	1	528.718	1	0	0.746919
null3_322	1	993	d	D	-0.009273	0.0186559	0.247063	-0.625427	0.84	1	537.6	1	0	0.619151
null3_323	1	994	d	D	-0.00194031	0.0144255	0.0180916	-0.780725	0.65775	1	900.46	1	0	0.893003
null3_324	1	995	d	D	-0.00552387	0.0156182	0.12509	-0.724713	0.74125	1	767.194	1	0	0.723578
null3_325	1	996	d	D	0.0109472	0.0138228	0.627208	-0.669615	0.55125	1	989.494	1	0	0.428381
null3_326	1	997	D	d	-0.0244689	0.040862	0.358583	-0.30625	0.02875	1	111.694	1	0	0.549294
null3_327	1	998	d	D	-0.0338325	0.0132135	6.55585	0.569161	0.55425	1	988.228	1	0	0.010454
null3_328	1	999	D	d	-0.00880628	0.0186528	0.222894	-0.630518	0.15875	1	534.194	1	0	0.636843
null3_329	1	1000	d	D	0.0203282	0.0150856	1.81582	-0.382586	0.70525	1	831.49	1	0	0.177812
